timestamp,heart-rate,speed,cadence,distance
2021-03-24 21:40:55,99.5,1.623,81.0,0.0
2021-03-24 21:40:56,99.5,1.623,81.0,1.623
2021-03-24 21:40:57,99.5,1.623,81.0,3.246
2021-03-24 21:40:58,99.5,1.623,97.0,4.869
2021-03-24 21:40:59,99.5,1.922,97.0,6.791
2021-03-24 21:41:00,99.5,2.37,97.0,9.161
2021-03-24 21:41:01,99.5,2.566,91.0,11.727
2021-03-24 21:41:02,99.5,2.715,91.0,14.442
2021-03-24 21:41:03,99.5,2.781,91.0,17.223
2021-03-24 21:41:04,99.5,2.855,92.0,20.078
2021-03-24 21:41:05,99.5,2.976,92.0,23.054
2021-03-24 21:41:06,99.5,3.07,92.0,26.124
2021-03-24 21:41:07,99.5,3.07,92.0,29.194
2021-03-24 21:41:08,99.5,2.93,92.0,32.124
2021-03-24 21:41:09,99.5,2.809,92.0,34.933
2021-03-24 21:41:10,99.5,2.715,92.0,37.647999999999996
2021-03-24 21:41:11,99.5,2.706,95.0,40.354
2021-03-24 21:41:12,99.5,2.697,95.0,43.051
2021-03-24 21:41:13,99.5,2.734,95.0,45.785
2021-03-24 21:41:14,99.5,2.771,95.0,48.556
2021-03-24 21:41:15,99.5,2.827,93.0,51.383
2021-03-24 21:41:16,100.0,2.837,93.0,54.22
2021-03-24 21:41:17,102.0,2.855,93.0,57.075
2021-03-24 21:41:18,103.0,2.855,93.0,59.93
2021-03-24 21:41:19,105.0,2.837,93.0,62.767
2021-03-24 21:41:20,107.0,2.827,94.0,65.594
2021-03-24 21:41:21,109.0,2.818,94.0,68.412
2021-03-24 21:41:22,110.0,2.799,95.0,71.211
2021-03-24 21:41:23,112.0,2.79,95.0,74.001
2021-03-24 21:41:24,114.0,2.781,95.0,76.782
2021-03-24 21:41:25,115.0,2.762,94.0,79.544
2021-03-24 21:41:26,117.0,2.734,94.0,82.278
2021-03-24 21:41:27,118.0,2.725,93.0,85.003
2021-03-24 21:41:28,120.0,2.687,93.0,87.69
2021-03-24 21:41:29,122.0,2.669,93.0,90.359
2021-03-24 21:41:30,124.0,2.641,94.0,93.0
2021-03-24 21:41:31,126.0,2.613,93.0,95.613
2021-03-24 21:41:33,128.0,2.603,93.0,100.819
2021-03-24 21:41:34,129.0,2.575,93.0,103.394
2021-03-24 21:41:35,130.0,2.557,92.0,105.95100000000001
2021-03-24 21:41:36,132.0,2.426,92.0,108.377
2021-03-24 21:41:37,133.0,2.398,92.0,110.775
2021-03-24 21:41:38,133.0,2.249,92.0,113.024
2021-03-24 21:41:39,135.0,2.249,92.0,115.273
2021-03-24 21:41:40,136.0,2.351,92.0,117.624
2021-03-24 21:41:41,137.0,2.351,92.0,119.975
2021-03-24 21:41:42,137.0,2.361,92.0,122.336
2021-03-24 21:41:44,137.0,2.305,92.0,126.946
2021-03-24 21:41:45,139.0,2.277,91.0,129.223
2021-03-24 21:41:46,140.0,2.137,91.0,131.36
2021-03-24 21:41:47,140.0,2.071,91.0,133.431
2021-03-24 21:41:48,141.0,1.978,91.0,135.409
2021-03-24 21:41:49,141.0,1.913,90.0,137.322
2021-03-24 21:41:50,142.0,1.903,90.0,139.225
2021-03-24 21:41:51,142.0,1.885,88.0,141.11
2021-03-24 21:41:52,142.0,1.903,88.0,143.013
2021-03-24 21:41:53,142.0,1.894,88.0,144.907
2021-03-24 21:41:54,143.0,1.903,88.0,146.81
2021-03-24 21:41:55,143.0,1.913,88.0,148.723
2021-03-24 21:41:56,143.0,1.931,88.0,150.654
2021-03-24 21:41:57,143.0,1.941,89.0,152.595
2021-03-24 21:41:58,143.0,1.959,90.0,154.554
2021-03-24 21:41:59,144.0,1.969,90.0,156.523
2021-03-24 21:42:00,145.0,1.978,92.0,158.501
2021-03-24 21:42:01,146.0,2.006,92.0,160.507
2021-03-24 21:42:02,146.0,2.034,92.0,162.541
2021-03-24 21:42:03,147.0,2.053,91.0,164.594
2021-03-24 21:42:04,147.0,2.081,90.0,166.675
2021-03-24 21:42:05,147.0,2.099,90.0,168.774
2021-03-24 21:42:06,147.0,2.118,90.0,170.892
2021-03-24 21:42:07,148.0,2.137,89.0,173.029
2021-03-24 21:42:08,148.0,2.165,89.0,175.194
2021-03-24 21:42:09,148.0,2.183,90.0,177.377
2021-03-24 21:42:10,148.0,2.202,90.0,179.579
2021-03-24 21:42:11,148.0,2.221,90.0,181.8
2021-03-24 21:42:12,147.0,2.239,90.0,184.039
2021-03-24 21:42:13,147.0,2.267,90.0,186.306
2021-03-24 21:42:14,147.0,2.286,90.0,188.592
2021-03-24 21:42:15,147.0,2.305,91.0,190.897
2021-03-24 21:42:16,147.0,2.342,91.0,193.239
2021-03-24 21:42:17,147.0,2.379,91.0,195.618
2021-03-24 21:42:18,147.0,2.417,90.0,198.035
2021-03-24 21:42:19,147.0,2.463,90.0,200.498
2021-03-24 21:42:20,147.0,2.473,90.0,202.971
2021-03-24 21:42:26,146.0,2.585,90.0,218.481
2021-03-24 21:42:27,146.0,2.613,89.0,221.094
2021-03-24 21:42:29,146.0,2.622,89.0,226.338
2021-03-24 21:42:31,145.0,2.65,89.0,231.638
2021-03-24 21:42:34,144.0,2.678,89.0,239.672
2021-03-24 21:42:35,144.0,2.687,89.0,242.359
2021-03-24 21:42:43,142.0,2.715,90.0,264.079
2021-03-24 21:43:11,137.0,2.743,91.0,340.88300000000004
2021-03-24 21:43:16,136.0,2.781,90.0,354.788
2021-03-24 21:43:18,135.0,2.79,90.0,360.368
2021-03-24 21:43:21,134.0,2.79,90.0,368.738
2021-03-24 21:43:22,134.0,2.799,90.0,371.53700000000003
2021-03-24 21:43:24,133.0,2.799,90.0,377.135
2021-03-24 21:43:26,133.0,2.799,91.0,382.733
2021-03-24 21:43:30,133.0,2.809,90.0,393.969
2021-03-24 21:43:36,133.0,2.79,90.0,410.709
2021-03-24 21:43:40,133.0,2.781,90.0,421.833
2021-03-24 21:43:42,132.0,2.781,90.0,427.39500000000004
2021-03-24 21:43:43,132.0,2.771,90.0,430.166
2021-03-24 21:43:45,131.0,2.771,90.0,435.708
2021-03-24 21:43:46,131.0,2.762,90.0,438.47
2021-03-24 21:43:49,131.0,2.753,90.0,446.72900000000004
2021-03-24 21:43:50,130.0,2.743,90.0,449.47200000000004
2021-03-24 21:43:54,130.0,2.743,91.0,460.444
2021-03-24 21:43:57,130.0,2.753,90.0,468.70300000000003
2021-03-24 21:43:59,130.0,2.762,90.0,474.22700000000003
2021-03-24 21:44:01,130.0,2.771,91.0,479.769
2021-03-24 21:44:03,130.0,2.781,91.0,485.331
2021-03-24 21:44:04,130.0,2.781,90.0,488.112
2021-03-24 21:44:05,130.0,2.79,91.0,490.90200000000004
2021-03-24 21:44:06,130.0,2.799,90.0,493.701
2021-03-24 21:44:08,130.0,2.809,90.0,499.319
2021-03-24 21:44:09,130.0,2.818,90.0,502.137
2021-03-24 21:44:10,130.0,2.818,91.0,504.95500000000004
2021-03-24 21:44:11,130.0,2.827,91.0,507.78200000000004
2021-03-24 21:44:13,130.0,2.837,90.0,513.456
2021-03-24 21:44:14,130.0,2.846,90.0,516.302
2021-03-24 21:44:16,130.0,2.855,90.0,522.0120000000001
2021-03-24 21:44:19,129.0,2.865,90.0,530.607
2021-03-24 21:44:22,129.0,2.874,90.0,539.229
2021-03-24 21:44:23,128.0,2.874,90.0,542.1030000000001
2021-03-24 21:44:24,128.0,2.874,89.0,544.977
2021-03-24 21:44:28,127.0,2.874,89.0,556.4730000000001
2021-03-24 21:44:30,127.0,2.883,89.0,562.239
2021-03-24 21:44:32,127.0,2.883,90.0,568.005
2021-03-24 21:44:35,126.0,2.883,90.0,576.654
2021-03-24 21:44:40,125.0,2.893,90.0,591.119
2021-03-24 21:44:42,125.0,2.902,90.0,596.923
2021-03-24 21:44:45,125.0,2.902,91.0,605.629
2021-03-24 21:44:48,126.0,2.902,90.0,614.335
2021-03-24 21:44:55,128.0,2.902,90.0,634.649
2021-03-24 21:45:02,127.0,2.911,90.0,655.0260000000001
2021-03-24 21:45:03,127.0,2.911,91.0,657.937
2021-03-24 21:45:05,127.0,2.921,91.0,663.779
2021-03-24 21:45:06,127.0,2.921,92.0,666.7
2021-03-24 21:45:08,127.0,2.93,92.0,672.5600000000001
2021-03-24 21:45:10,128.0,2.93,92.0,678.42
2021-03-24 21:45:11,128.0,2.939,92.0,681.359
2021-03-24 21:45:15,128.0,2.948,91.0,693.1510000000001
2021-03-24 21:45:16,129.0,2.948,91.0,696.099
2021-03-24 21:45:17,129.0,2.958,92.0,699.057
2021-03-24 21:45:18,129.0,2.967,92.0,702.024
2021-03-24 21:45:19,129.0,2.976,93.0,705.0
2021-03-24 21:45:20,130.0,3.014,94.0,708.014
2021-03-24 21:45:21,130.0,3.07,94.0,711.0840000000001
2021-03-24 21:45:22,131.0,3.098,94.0,714.182
2021-03-24 21:45:23,132.0,3.116,94.0,717.298
2021-03-24 21:45:24,133.0,3.163,95.0,720.461
2021-03-24 21:45:25,134.0,3.228,95.0,723.689
2021-03-24 21:45:26,135.0,3.284,94.0,726.9730000000001
2021-03-24 21:45:27,136.0,3.331,94.0,730.304
2021-03-24 21:45:28,137.0,3.359,94.0,733.663
2021-03-24 21:45:29,139.0,3.387,94.0,737.0500000000001
2021-03-24 21:45:30,140.0,3.424,94.0,740.474
2021-03-24 21:45:31,141.0,3.452,94.0,743.926
2021-03-24 21:45:32,142.0,3.452,94.0,747.378
2021-03-24 21:45:33,143.0,3.452,94.0,750.83
2021-03-24 21:45:34,144.0,3.452,94.0,754.282
2021-03-24 21:45:35,144.0,3.471,94.0,757.753
2021-03-24 21:45:36,145.0,3.471,94.0,761.224
2021-03-24 21:45:37,145.0,3.452,94.0,764.676
2021-03-24 21:45:38,145.0,3.424,94.0,768.1
2021-03-24 21:45:39,146.0,3.396,93.0,771.496
2021-03-24 21:45:40,146.0,3.368,93.0,774.864
2021-03-24 21:45:41,147.0,3.34,93.0,778.2040000000001
2021-03-24 21:45:42,147.0,3.34,92.0,781.544
2021-03-24 21:45:43,148.0,3.35,92.0,784.894
2021-03-24 21:45:44,148.0,3.368,92.0,788.2620000000001
2021-03-24 21:45:45,149.0,3.378,93.0,791.64
2021-03-24 21:45:46,150.0,3.378,94.0,795.018
2021-03-24 21:45:47,151.0,3.35,94.0,798.368
2021-03-24 21:45:48,153.0,3.303,94.0,801.671
2021-03-24 21:45:49,155.0,3.256,93.0,804.927
2021-03-24 21:45:50,156.0,3.2,93.0,808.1270000000001
2021-03-24 21:45:51,157.0,3.116,94.0,811.243
2021-03-24 21:45:52,158.0,3.042,94.0,814.285
2021-03-24 21:45:53,159.0,2.995,94.0,817.28
2021-03-24 21:45:54,160.0,2.995,94.0,820.275
2021-03-24 21:45:55,160.0,2.986,94.0,823.261
2021-03-24 21:45:56,161.0,2.986,94.0,826.247
2021-03-24 21:45:57,162.0,2.986,94.0,829.2330000000001
2021-03-24 21:45:58,162.0,3.126,94.0,832.359
2021-03-24 21:45:59,163.0,3.21,94.0,835.569
2021-03-24 21:46:00,164.0,3.219,94.0,838.788
2021-03-24 21:46:01,164.0,3.256,94.0,842.044
2021-03-24 21:46:02,164.0,3.35,94.0,845.394
2021-03-24 21:46:03,164.0,3.368,94.0,848.7620000000001
2021-03-24 21:46:04,165.0,3.415,94.0,852.177
2021-03-24 21:46:05,165.0,3.424,94.0,855.601
2021-03-24 21:46:06,165.0,3.443,94.0,859.044
2021-03-24 21:46:07,165.0,3.471,95.0,862.515
2021-03-24 21:46:08,166.0,3.48,95.0,865.995
2021-03-24 21:46:10,166.0,3.471,95.0,872.937
2021-03-24 21:46:11,167.0,3.471,96.0,876.408
2021-03-24 21:46:12,167.0,3.462,96.0,879.87
2021-03-24 21:46:14,167.0,3.452,96.0,886.774
2021-03-24 21:46:15,168.0,3.434,96.0,890.208
2021-03-24 21:46:16,168.0,3.415,95.0,893.623
2021-03-24 21:46:17,168.0,3.378,95.0,897.001
2021-03-24 21:46:18,168.0,3.34,94.0,900.341
2021-03-24 21:46:20,168.0,3.303,94.0,906.947
2021-03-24 21:46:21,169.0,3.284,94.0,910.231
2021-03-24 21:46:22,169.0,3.266,95.0,913.497
2021-03-24 21:46:23,169.0,3.256,95.0,916.753
2021-03-24 21:46:24,170.0,3.247,95.0,920.0
2021-03-24 21:46:25,170.0,3.238,95.0,923.238
2021-03-24 21:46:27,170.0,3.228,95.0,929.694
2021-03-24 21:46:28,171.0,3.219,95.0,932.913
2021-03-24 21:46:30,171.0,3.21,95.0,939.333
2021-03-24 21:46:31,172.0,3.2,94.0,942.533
2021-03-24 21:46:32,172.0,3.182,94.0,945.715
2021-03-24 21:46:33,172.0,3.154,94.0,948.869
2021-03-24 21:46:34,172.0,3.126,94.0,951.995
2021-03-24 21:46:35,171.0,3.088,94.0,955.083
2021-03-24 21:46:36,171.0,2.323,94.0,957.4060000000001
2021-03-24 21:46:37,170.0,2.062,94.0,959.468
2021-03-24 21:46:38,169.0,1.997,94.0,961.465
2021-03-24 21:46:39,169.0,1.987,81.0,963.452
2021-03-24 21:46:40,167.0,1.894,81.0,965.346
2021-03-24 21:46:41,166.0,1.81,81.0,967.1560000000001
2021-03-24 21:46:42,166.0,1.754,81.0,968.91
2021-03-24 21:46:43,167.0,1.745,81.0,970.655
2021-03-24 21:46:44,167.0,1.736,81.0,972.391
2021-03-24 21:46:45,168.0,1.689,81.0,974.08
2021-03-24 21:46:46,168.0,1.661,81.0,975.741
2021-03-24 21:46:47,169.0,1.661,81.0,977.402
2021-03-24 21:46:49,169.0,1.698,81.0,980.798
2021-03-24 21:46:50,168.0,1.726,81.0,982.524
2021-03-24 21:46:51,168.0,1.754,81.0,984.278
2021-03-24 21:46:52,167.0,1.829,93.0,986.107
2021-03-24 21:46:53,166.0,1.894,94.0,988.001
2021-03-24 21:46:54,164.0,2.967,93.0,990.968
2021-03-24 21:46:55,162.0,3.256,93.0,994.224
2021-03-24 21:46:57,162.0,3.07,93.0,1000.364
2021-03-24 21:46:58,163.0,2.986,93.0,1003.35
2021-03-24 21:46:59,164.0,2.986,93.0,1006.336
2021-03-24 21:47:00,164.0,3.051,93.0,1009.3870000000001
2021-03-24 21:47:02,164.0,2.986,92.0,1015.359
2021-03-24 21:47:03,164.0,2.93,92.0,1018.289
2021-03-24 21:47:04,165.0,2.893,92.0,1021.182
2021-03-24 21:47:05,165.0,2.874,92.0,1024.056
2021-03-24 21:47:06,166.0,2.855,92.0,1026.911
2021-03-24 21:47:07,167.0,2.837,92.0,1029.748
2021-03-24 21:47:08,168.0,2.827,92.0,1032.575
2021-03-24 21:47:10,168.0,2.818,92.0,1038.211
2021-03-24 21:47:12,168.0,2.809,92.0,1043.829
2021-03-24 21:47:13,169.0,2.809,91.0,1046.638
2021-03-24 21:47:14,169.0,2.799,89.0,1049.4370000000001
2021-03-24 21:47:16,169.0,2.79,88.0,1055.017
2021-03-24 21:47:17,169.0,2.781,87.0,1057.798
2021-03-24 21:47:18,169.0,2.753,87.0,1060.551
2021-03-24 21:47:21,169.0,2.753,88.0,1068.81
2021-03-24 21:47:22,169.0,2.734,88.0,1071.544
2021-03-24 21:47:24,169.0,2.734,89.0,1077.012
2021-03-24 21:47:26,170.0,2.734,89.0,1082.48
2021-03-24 21:47:28,170.0,2.743,89.0,1087.9660000000001
2021-03-24 21:47:30,170.0,2.753,89.0,1093.472
2021-03-24 21:47:31,171.0,2.753,89.0,1096.225
2021-03-24 21:47:32,171.0,2.762,88.0,1098.987
2021-03-24 21:47:34,171.0,2.762,89.0,1104.511
2021-03-24 21:47:35,171.0,2.771,89.0,1107.282
2021-03-24 21:47:36,170.0,2.771,89.0,1110.053
2021-03-24 21:47:37,170.0,2.781,89.0,1112.834
2021-03-24 21:47:38,170.0,2.79,89.0,1115.624
2021-03-24 21:47:39,169.0,2.79,89.0,1118.414
2021-03-24 21:47:41,168.0,2.799,89.0,1124.012
2021-03-24 21:47:43,167.0,2.799,89.0,1129.6100000000001
2021-03-24 21:47:45,166.0,2.809,89.0,1135.228
2021-03-24 21:47:46,166.0,2.809,90.0,1138.037
2021-03-24 21:47:47,165.0,2.818,90.0,1140.855
2021-03-24 21:47:48,165.0,2.827,90.0,1143.682
2021-03-24 21:47:49,164.0,2.837,90.0,1146.519
2021-03-24 21:47:50,164.0,2.837,91.0,1149.356
2021-03-24 21:47:51,164.0,2.846,91.0,1152.202
2021-03-24 21:47:52,163.0,2.855,91.0,1155.057
2021-03-24 21:47:53,163.0,2.855,90.0,1157.912
2021-03-24 21:47:54,162.0,2.865,90.0,1160.777
2021-03-24 21:47:55,162.0,2.874,90.0,1163.651
2021-03-24 21:47:57,161.0,2.883,90.0,1169.417
2021-03-24 21:47:58,161.0,2.883,89.0,1172.3
2021-03-24 21:47:59,160.0,2.893,89.0,1175.193
2021-03-24 21:48:00,160.0,2.893,90.0,1178.086
2021-03-24 21:48:01,160.0,2.902,91.0,1180.988
2021-03-24 21:48:02,159.0,2.902,91.0,1183.89
2021-03-24 21:48:03,159.0,2.911,91.0,1186.801
2021-03-24 21:48:05,158.0,2.921,91.0,1192.643
2021-03-24 21:48:07,158.0,2.93,90.0,1198.503
2021-03-24 21:48:08,158.0,2.93,89.0,1201.433
2021-03-24 21:48:09,158.0,2.939,89.0,1204.372
2021-03-24 21:48:10,157.0,2.939,90.0,1207.311
2021-03-24 21:48:11,157.0,2.948,90.0,1210.259
2021-03-24 21:48:13,156.0,2.948,90.0,1216.155
2021-03-24 21:48:15,156.0,2.958,91.0,1222.071
2021-03-24 21:48:17,155.0,2.958,91.0,1227.987
2021-03-24 21:48:18,155.0,2.967,91.0,1230.954
2021-03-24 21:48:21,154.0,2.976,91.0,1239.882
2021-03-24 21:48:22,154.0,2.976,92.0,1242.858
2021-03-24 21:48:25,153.0,2.986,92.0,1251.816
2021-03-24 21:48:29,152.0,2.995,92.0,1263.796
2021-03-24 21:48:32,151.0,3.004,92.0,1272.808
2021-03-24 21:48:34,151.0,3.004,91.0,1278.816
2021-03-24 21:48:39,149.0,3.004,91.0,1293.836
2021-03-24 21:49:11,149.0,3.014,92.0,1390.284
2021-03-24 21:49:14,148.0,3.014,91.0,1399.326
2021-03-24 21:49:15,148.0,3.023,91.0,1402.349
2021-03-24 21:49:16,148.0,3.023,92.0,1405.372
2021-03-24 21:49:22,146.0,3.023,92.0,1423.51
2021-03-24 21:49:26,145.0,3.032,91.0,1435.638
2021-03-24 21:49:29,145.0,3.042,92.0,1444.764
2021-03-24 21:49:30,144.0,3.042,92.0,1447.806
2021-03-24 21:49:31,144.0,3.051,92.0,1450.857
2021-03-24 21:49:33,144.0,3.06,92.0,1456.977
2021-03-24 21:49:35,144.0,3.06,91.0,1463.097
2021-03-24 21:49:36,144.0,3.07,91.0,1466.167
2021-03-24 21:49:38,144.0,3.079,91.0,1472.325
2021-03-24 21:49:40,144.0,3.088,91.0,1478.501
2021-03-24 21:49:47,145.0,3.107,91.0,1500.25
2021-03-24 21:49:48,145.0,3.107,92.0,1503.357
2021-03-24 21:49:54,145.0,3.116,92.0,1522.053
2021-03-24 21:49:55,145.0,3.116,91.0,1525.169
2021-03-24 21:49:59,145.0,3.107,90.0,1537.597
2021-03-24 21:50:02,145.0,3.098,90.0,1546.891
2021-03-24 21:50:04,144.0,3.088,90.0,1553.067
2021-03-24 21:50:11,144.0,3.07,90.0,1574.557
2021-03-24 21:50:12,143.0,3.07,90.0,1577.627
2021-03-24 21:50:13,143.0,3.06,90.0,1580.687
2021-03-24 21:50:15,142.0,3.06,90.0,1586.807
2021-03-24 21:50:17,141.0,3.051,90.0,1592.909
2021-03-24 21:50:19,140.0,3.051,90.0,1599.011
2021-03-24 21:50:22,139.0,3.051,90.0,1608.164
2021-03-24 21:50:24,139.0,3.042,89.0,1614.248
2021-03-24 21:50:25,138.0,3.042,89.0,1617.29
2021-03-24 21:50:32,138.0,3.042,90.0,1638.584
2021-03-24 21:50:36,140.0,3.042,90.0,1650.752
2021-03-24 21:50:42,140.0,3.042,89.0,1669.004
2021-03-24 21:51:02,137.0,3.023,90.0,1729.464
2021-03-24 21:51:13,139.0,3.004,90.0,1762.508
2021-03-24 21:51:16,139.0,2.995,90.0,1771.493
2021-03-24 21:51:18,138.0,2.995,89.0,1777.483
2021-03-24 21:51:19,138.0,2.986,89.0,1780.469
2021-03-24 21:51:21,138.0,2.986,88.0,1786.441
2021-03-24 21:51:22,138.0,2.976,87.0,1789.417
2021-03-24 21:51:23,138.0,2.976,86.0,1792.393
2021-03-24 21:51:24,137.0,2.967,86.0,1795.36
2021-03-24 21:51:28,136.0,2.939,85.0,1807.116
2021-03-24 21:51:29,136.0,2.93,86.0,1810.046
2021-03-24 21:51:30,136.0,2.93,87.0,1812.976
2021-03-24 21:51:31,136.0,2.921,87.0,1815.897
2021-03-24 21:51:33,136.0,2.911,87.0,1821.719
2021-03-24 21:51:35,135.0,2.911,87.0,1827.541
2021-03-24 21:51:36,135.0,2.902,86.0,1830.443
2021-03-24 21:51:39,135.0,2.893,86.0,1839.122
2021-03-24 21:51:41,135.0,2.883,86.0,1844.888
2021-03-24 21:51:42,135.0,2.883,87.0,1847.771
2021-03-24 21:51:49,135.0,2.883,88.0,1867.952
2021-03-24 21:51:50,134.0,2.883,88.0,1870.835
2021-03-24 21:51:59,134.0,2.883,89.0,1896.782
2021-03-24 21:52:00,135.0,2.883,89.0,1899.665
2021-03-24 21:52:06,135.0,2.883,90.0,1916.963
2021-03-24 21:52:07,135.0,2.893,90.0,1919.856
2021-03-24 21:52:13,135.0,2.893,89.0,1937.214
2021-03-24 21:52:15,136.0,2.883,90.0,1942.98
2021-03-24 21:52:17,136.0,2.883,91.0,1948.746
2021-03-24 21:52:20,137.0,2.883,89.0,1957.395
2021-03-24 21:52:22,137.0,2.883,90.0,1963.161
2021-03-24 21:52:26,138.0,2.883,90.0,1974.693
2021-03-24 21:52:27,138.0,2.883,91.0,1977.576
2021-03-24 21:52:30,139.0,2.883,90.0,1986.225
2021-03-24 21:52:31,139.0,2.874,90.0,1989.099
2021-03-24 21:52:34,140.0,2.874,90.0,1997.721
2021-03-24 21:52:35,140.0,2.874,89.0,2000.595
2021-03-24 21:52:36,141.0,2.865,89.0,2003.46
2021-03-24 21:52:40,143.0,2.855,89.0,2014.88
2021-03-24 21:52:41,143.0,2.855,88.0,2017.735
2021-03-24 21:52:42,144.0,2.846,88.0,2020.581
2021-03-24 21:52:44,145.0,2.846,88.0,2026.273
2021-03-24 21:52:46,146.0,2.837,88.0,2031.9470000000001
2021-03-24 21:52:48,147.0,2.837,88.0,2037.621
2021-03-24 21:52:49,148.0,2.837,88.0,2040.458
2021-03-24 21:52:51,148.0,2.827,88.0,2046.112
2021-03-24 21:52:54,150.0,2.827,88.0,2054.593
2021-03-24 21:52:59,151.0,2.827,89.0,2068.728
2021-03-24 21:53:00,151.0,2.818,89.0,2071.546
2021-03-24 21:53:34,147.0,2.865,89.0,2168.956
2021-03-24 21:53:37,147.0,2.855,91.0,2177.521
2021-03-24 21:53:48,149.0,2.678,88.0,2206.979
2021-03-24 21:53:49,149.0,2.687,89.0,2209.666
2021-03-24 21:53:50,149.0,2.697,89.0,2212.363
2021-03-24 21:53:56,148.0,2.725,90.0,2228.713
2021-03-24 21:54:07,146.0,2.771,90.0,2259.194
2021-03-24 21:54:08,146.0,2.781,90.0,2261.975
2021-03-24 21:54:09,146.0,2.79,91.0,2264.765
2021-03-24 21:54:10,146.0,2.799,91.0,2267.564
2021-03-24 21:54:38,148.0,2.771,90.0,2345.152
2021-03-24 21:54:47,151.0,2.762,90.0,2370.01
2021-03-24 21:54:48,151.0,2.762,89.0,2372.772
2021-03-24 21:54:50,151.0,2.771,89.0,2378.314
2021-03-24 21:54:53,151.0,2.781,89.0,2386.657
2021-03-24 21:55:25,150.0,2.827,90.0,2477.121
2021-03-24 21:55:30,151.0,2.837,89.0,2491.306
2021-03-24 21:55:31,152.0,2.837,89.0,2494.143
2021-03-24 21:55:33,152.0,2.837,88.0,2499.817
2021-03-24 21:55:34,153.0,2.837,87.0,2502.654
2021-03-24 21:55:36,154.0,2.837,86.0,2508.328
2021-03-24 21:55:37,154.0,2.827,84.0,2511.155
2021-03-24 21:55:39,155.0,2.818,83.0,2516.791
2021-03-24 21:55:40,155.0,2.809,83.0,2519.6
2021-03-24 21:55:41,156.0,2.799,84.0,2522.399
2021-03-24 21:55:42,156.0,2.79,85.0,2525.189
2021-03-24 21:55:43,156.0,2.781,86.0,2527.97
2021-03-24 21:55:44,157.0,2.771,86.0,2530.741
2021-03-24 21:55:45,157.0,2.762,86.0,2533.503
2021-03-24 21:55:46,157.0,2.753,86.0,2536.256
2021-03-24 21:55:47,158.0,2.743,86.0,2538.999
2021-03-24 21:55:48,158.0,2.734,86.0,2541.733
2021-03-24 21:55:49,159.0,2.725,86.0,2544.458
2021-03-24 21:55:50,159.0,2.715,87.0,2547.173
2021-03-24 21:55:51,159.0,2.706,87.0,2549.879
2021-03-24 21:55:52,160.0,2.697,87.0,2552.576
2021-03-24 21:55:53,160.0,2.687,87.0,2555.263
2021-03-24 21:55:54,160.0,2.678,86.0,2557.941
2021-03-24 21:55:55,160.0,2.669,86.0,2560.61
2021-03-24 21:55:56,161.0,2.659,86.0,2563.269
2021-03-24 21:55:57,161.0,2.65,86.0,2565.919
2021-03-24 21:55:58,161.0,2.65,87.0,2568.569
2021-03-24 21:55:59,161.0,2.641,87.0,2571.21
2021-03-24 21:56:02,162.0,2.65,87.0,2579.16
2021-03-24 21:56:07,162.0,2.659,88.0,2592.455
2021-03-24 21:56:08,163.0,2.659,88.0,2595.114
2021-03-24 21:56:10,163.0,2.669,88.0,2600.4519999999998
2021-03-24 21:56:11,164.0,2.669,88.0,2603.121
2021-03-24 21:56:12,164.0,2.687,88.0,2605.808
2021-03-24 21:56:13,165.0,2.687,88.0,2608.495
2021-03-24 21:56:15,166.0,2.697,88.0,2613.889
2021-03-24 21:56:18,167.0,2.697,89.0,2621.98
2021-03-24 21:56:21,168.0,2.687,89.0,2630.041
2021-03-24 21:56:23,168.0,2.678,89.0,2635.397
2021-03-24 21:56:25,169.0,2.585,89.0,2640.567
2021-03-24 21:56:26,169.0,2.463,89.0,2643.03
2021-03-24 21:56:27,169.0,2.379,89.0,2645.409
2021-03-24 21:56:28,169.0,2.323,81.0,2647.732
2021-03-24 21:56:29,169.0,2.155,81.0,2649.887
2021-03-24 21:56:30,169.0,2.025,81.0,2651.912
2021-03-24 21:56:31,169.0,1.997,81.0,2653.909
2021-03-24 21:56:32,169.0,1.997,91.0,2655.906
2021-03-24 21:56:33,169.0,2.09,91.0,2657.996
2021-03-24 21:56:34,168.0,2.23,89.0,2660.226
2021-03-24 21:56:35,168.0,2.314,89.0,2662.54
2021-03-24 21:56:36,167.0,2.333,89.0,2664.873
2021-03-24 21:56:37,167.0,2.361,89.0,2667.234
2021-03-24 21:56:38,167.0,2.389,89.0,2669.623
2021-03-24 21:56:39,166.0,2.417,90.0,2672.04
2021-03-24 21:56:40,166.0,2.445,90.0,2674.485
2021-03-24 21:56:41,166.0,2.463,90.0,2676.948
2021-03-24 21:56:43,166.0,2.501,90.0,2681.95
2021-03-24 21:56:44,165.0,2.501,89.0,2684.451
2021-03-24 21:56:45,165.0,2.529,89.0,2686.98
2021-03-24 21:56:46,165.0,2.529,90.0,2689.509
2021-03-24 21:56:47,165.0,2.538,91.0,2692.047
2021-03-24 21:56:49,166.0,2.538,91.0,2697.123
2021-03-24 21:56:51,166.0,2.529,90.0,2702.181
2021-03-24 21:56:52,166.0,2.519,90.0,2704.7
2021-03-24 21:56:54,167.0,2.519,90.0,2709.738
2021-03-24 21:56:55,167.0,2.529,90.0,2712.267
2021-03-24 21:56:57,168.0,2.529,90.0,2717.325
